period,effective_from,effective_to,symbol,company_name,source_url,provenance_source_url,revision_status,mapping_status
2026_H2,2026-07-01,2026-12-31,BCP,BANGCHAK CORPORATION PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,BDMS,BANGKOK DUSIT MEDICAL SERVICES PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,BEM,BANGKOK EXPRESSWAY AND METRO PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,BH,BUMRUNGRAD HOSPITAL PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,BJC,BERLI JUCKER PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,CCET,"CAL-COMP ELECTRONICS (THAILAND) PUBLIC CO., LTD.",https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,COM7,COM7 PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,CPALL,CP ALL PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,CPF,CHAROEN POKPHAND FOODS PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,CPN,CENTRAL PATTANA PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,CRC,CENTRAL RETAIL CORPORATION PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,DELTA,DELTA ELECTRONICS (THAILAND) PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,EGCO,ELECTRICITY GENERATING PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,GPSC,GLOBAL POWER SYNERGY PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,GULF,GULF DEVELOPMENT PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,HMPRO,HOME PRODUCT CENTER PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,IVL,INDORAMA VENTURES PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,KBANK,KASIKORNBANK PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,KKP,KIATNAKIN PHATRA BANK PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,KTB,KRUNG THAI BANK PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,KTC,KRUNGTHAI CARD PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,LH,LAND AND HOUSES PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,MINT,MINOR INTERNATIONAL PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,MRDIYT,MR. D.I.Y. HOLDING (THAILAND) PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,MTC,MUANGTHAI CAPITAL PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,OR,PTT OIL AND RETAIL BUSINESS PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,OSP,OSOTSPA PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,PTT,OIL AND RETAIL BUSINESS PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,PTTEP,PTT EXPLORATION AND PRODUCTION PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,PTTGC,PTT GLOBAL CHEMICAL PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,RATCH,RATCH GROUP PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,SCB,SCB X PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,SCC,THE SIAM CEMENT PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,SCGP,SCG PACKAGING PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TCAP,THANACHART CAPITAL PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TFG,"THAIFOODS GROUP PUBLIC COMPANY LIMITED Food & Beverage SET50 / SET50FF Index Constituents For calculating the index during July 1 - December 31, 2026 Update on August 3, 2026 No Symbol Company Name Sector 42 THAI THAI AIRWAYS INTERNATIONAL PUBLIC COMPANY LIMITED",https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,THAI,BANK PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TIDLOR,TIDLOR HOLDINGS PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TISCO,TISCO FINANCIAL GROUP PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TLI,THAI LIFE INSURANCE PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TOP,THAI OIL PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TRUE,TRUE CORPORATION PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TTB,TMBTHANACHART BANK PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,TU,THAI UNION GROUP PUBLIC COMPANY LIMITED,https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
2026_H2,2026-07-01,2026-12-31,WHA,"WHA CORPORATION PUBLIC COMPANY LIMITED Property Development No Symbol Company Name Sector 1 BANPU BANPU PUBLIC COMPANY LIMITED Energy & Utilities No Symbol Company Name Sector 1 BANPUU BANPU PUBLIC COMPANY LIMITED Energy & Utilities For Index data information, please contact infoproducts@set.or.th Disclaimer: The Stock Exchange of Thailand (SET) issues this document for providing general information only. While thorough care has been taken in preparing and updating the data to ensure complete, accurate, and reliable information, SET cannot guarantee the validity of the information found here. SET thus cannot be held responsible, obligated, or liable for any kind of inaccuracies, delays, interruptions, errors, or omissions. Inclusion Exclusion For more information, please visit www.set.or.th or contact us at SETContactCenter@set.or.th or Tel. +66 2009 9999. No Symbol Company Name Sector 1 AAV ASIA AVIATION PUBLIC COMPANY LIMITED",https://media.set.or.th/set/Documents/2026/Jul/SET50_SET100_H2_2026_revise.pdf,https://media.set.or.th/set/Documents/2026/Jun/SET50-SET100-H2-2026.pdf,REVISED_PRIMARY,AS_PUBLISHED_BY_SET
